	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
746	113.121951,23.037015	文龙街与锦华路交叉口北100米	禅城区	佛山市	B0FFH23S0O	[]	沃尔玛怡东店(出入口)	广东省	[]	通行设施;通行设施;通行设施	990000	113.121951	23.037015	沃尔玛
747	113.259741,23.189279	新市西街与机场路交叉口西北150米	白云区	广州市	B0FFH12BUZ	[]	沃尔玛新市店(西门)	广东省	[]	通行设施;建筑物门;建筑物门	991000	113.259741	23.189279	沃尔玛
748	118.812284,32.106718	和燕路348号附近	栖霞区	南京市	B0FFH1C1CQ	[]	沃尔玛和燕店(南门)	江苏省	[]	通行设施;建筑物门;建筑物门	991000	118.812284	32.106718	沃尔玛
749	118.812901,32.106755	迈化路	栖霞区	南京市	B0FFH1BW8D	[]	沃尔玛和燕店(东门)	江苏省	[]	通行设施;建筑物门;建筑物门	991000	118.812901	32.106755	沃尔玛
750	121.425650,31.002660	新闵路581号	闵行区	上海市	B0FFH85UEV	[]	沃尔玛闵行店(北门)	上海市	[]	通行设施;临街院门;临街院门	991400	121.425650	31.002660	沃尔玛
751	102.729064,25.012633	春城路与福德立交桥交叉口东北100米	官渡区	昆明市	B0FFH2HEEW	[]	沃尔玛国贸店(西门)	云南省	[]	通行设施;临街院门;临街院门	991400	102.729064	25.012633	沃尔玛
752	102.731299,25.013171	海明路39号附近	官渡区	昆明市	B0FFH2IGWC	[]	沃尔玛国贸店(东门)	云南省	[]	通行设施;临街院门;临街院门	991400	102.731299	25.013171	沃尔玛
753	120.295350,31.587849	中山路与北闸街交叉口北50米	梁溪区	无锡市	B0FFG9DFN2	[]	沃尔玛太湖店(东门)	江苏省	[]	通行设施;建筑物门;建筑物门	991000	120.295350	31.587849	沃尔玛
754	121.431225,31.136456	上中西路与中环路交叉口北100米	徐汇区	上海市	B0FFG94V7Q	[]	沃尔玛凌云店(南门)	上海市	[]	通行设施;临街院门;临街院门	991400	121.431225	31.136456	沃尔玛
755	113.468700,23.104240	石化路123号	黄埔区	广州市	B0FFH11CC7	[]	沃尔玛黄埔店(东门)	广东省	[]	通行设施;建筑物门;建筑物门	991000	113.468700	23.104240	沃尔玛
756	114.223010,30.584710	解放大道375号附近	硚口区	武汉市	B0FFH1U4R9	[]	沃尔玛宗关店(西门)	湖北省	[]	通行设施;临街院门;临街院门	991400	114.223010	30.584710	沃尔玛
757	104.613213,31.703403	227乡道东50米	江油市	绵阳市	B033003H2M	[]	沃尔玛爱心卫生站	四川省	[]	医疗保健服务;综合医院;卫生院	090102	104.613213	31.703403	沃尔玛
758	114.143280,22.748486	69路	东莞市	东莞市	BV10596606	[]	凤岚沃尔玛(公交站)	广东省	[]	交通设施服务;公交车站;公交车站相关	150700	114.143280	22.748486	沃尔玛
759	120.490658,30.087247	兴越路1872号附近	柯桥区	绍兴市	B023F0RYXU	[]	沃尔玛-地下停车场	浙江省	[]	交通设施服务;停车场;公共停车场	150904	120.490658	30.087247	沃尔玛
760	113.389074,22.928582	东兴路与东盛路交叉口东50米	番禺区	广州市	B00140KWRD	[]	沃尔玛(番禺店)停车场	广东省	[]	交通设施服务;停车场;公共停车场	150904	113.389074	22.928582	沃尔玛
761	120.627333,31.279508	东吴北路288号沃尔玛南门店	姑苏区	苏州市	B0FFG28PTA	[]	沃尔玛(南门店)停车场	江苏省	[]	交通设施服务;停车场;公共停车场	150904	120.627333	31.279508	沃尔玛
762	120.295869,31.588168	梁溪区春申路69号(粤海岸茶餐厅对面)	梁溪区	无锡市	B0FFG1A2SE	[]	沃尔玛(春申路店)停车场	江苏省	[]	交通设施服务;停车场;路边停车场	150906	120.295869	31.588168	沃尔玛
763	121.497813,31.075349	浦锦路附近	闵行区	上海市	B0FFFOG9KP	[]	沃尔玛(浦江店)停车场	上海市	[]	交通设施服务;停车场;公共停车场	150904	121.497813	31.075349	沃尔玛
764	117.190707,39.133573	福安大街66号	和平区	天津市	B0FFGHUKHE	[]	沃尔玛(和平店)停车场	天津市	[]	交通设施服务;停车场;路边停车场	150906	117.190707	39.133573	沃尔玛
765	121.429333,31.269472	平利路18-2号附近	普陀区	上海市	B0FFGTF6MT	[]	沃尔玛(甘泉店)停车场	上海市	[]	交通设施服务;停车场;公共停车场	150904	121.429333	31.269472	沃尔玛
766	121.278670,31.344132	沪宜公路2500-2506号天林商业广场B1	嘉定区	上海市	B0FFG955O7	[]	沃尔玛停车场(出入口)	上海市	[]	交通设施服务;停车场;停车场出入口	150909	121.278670	31.344132	沃尔玛
767	121.580773,29.861010	中兴路669号附近	鄞州区	宁波市	B0FFGCD349	[]	沃尔玛(中兴路店)停车场	浙江省	[]	交通设施服务;停车场;公共停车场	150904	121.580773	29.861010	沃尔玛
768	120.663893,28.008492	龙泉巷与大南路交汇处沃尔玛(温州鸿鍈店)	鹿城区	温州市	B0FFG2PJFM	[]	沃尔玛(温州鸿鍈店)停车场	浙江省	[]	交通设施服务;停车场;公共停车场	150904	120.663893	28.008492	沃尔玛
769	100.091279,23.888264	沧江路126号恒基广场B1-2层	临翔区	临沧市	B0FFGABTE6	[]	沃尔玛购物广场(临沧沧江路分店)	云南省	0883-8880722	购物服务;超级市场;沃尔玛	060402	100.091279	23.888264	沃尔玛
770	114.103255,22.558205	八卦岭笋岗东路旭飞花园	福田区	深圳市	B0FFG9O07N	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	114.103255	22.558205	沃尔玛
771	121.517808,31.203535	临沂北路252沃尔玛南浦大桥分店	浦东新区	上海市	B00156MSM6	[]	沃尔玛面包房(南浦大桥店)	上海市	021-50945881	餐饮服务;糕饼店;糕饼店	050800	121.517808	31.203535	沃尔玛
772	121.235861,31.005640	松汇中路568号鹿都国际购物广场B1	松江区	上海市	B0FFG8TIW1	[]	沃尔玛停车场(出口)	上海市	[]	交通设施服务;停车场;停车场出口	150908	121.235861	31.005640	沃尔玛
773	120.320079,31.540547	清扬路252-9号附近	梁溪区	无锡市	B0FFG76E61	[]	沃尔玛停车场(清扬路)	江苏省	[]	交通设施服务;停车场;公共停车场	150904	120.320079	31.540547	沃尔玛
774	121.345812,31.260527	嘉怡路与海蓝路交叉口西南150米	嘉定区	上海市	B0FFGTI3C1	[]	沃尔玛停车场(出入口)	上海市	[]	交通设施服务;停车场;停车场出入口	150909	121.345812	31.260527	沃尔玛
775	114.129884,22.570612	翠竹路2042-1号附近	罗湖区	深圳市	B0FFH62JTY	[]	沃尔玛(翠竹店)停车场	广东省	[]	交通设施服务;停车场;公共停车场	150904	114.129884	22.570612	沃尔玛
776	121.416670,31.171734	桂林路615号附近	徐汇区	上海市	B0FFHLQ84M	[]	沃尔玛停车场(出入口)	上海市	[]	交通设施服务;停车场;停车场出入口	150909	121.416670	31.171734	沃尔玛
777	113.527746,22.254993	翠微西路北100米	香洲区	珠海市	B0FFGBAM0Z	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.527746	22.254993	沃尔玛
778	113.526924,22.254498	逸仙路84号附近	香洲区	珠海市	B0FFGBAI02	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.526924	22.254498	沃尔玛
779	126.669916,45.757292	平公街47号附近	南岗区	哈尔滨市	B0FFH7JV4T	[]	沃尔玛停车场(出入口)	黑龙江省	[]	交通设施服务;停车场;停车场出入口	150909	126.669916	45.757292	沃尔玛
780	120.516600,31.868223	杨舍镇沙洲西路368号恒光国际F1	张家港市	苏州市	B0FFFPG1VV	[]	沃尔玛停车场(南入口)	江苏省	[]	交通设施服务;停车场;停车场入口	150907	120.516600	31.868223	沃尔玛
781	126.695237,45.728255	升永街与安埠街交叉口东南50米	香坊区	哈尔滨市	B0FFI7VICR	[]	沃尔玛停车场(出入口)	黑龙江省	[]	交通设施服务;停车场;停车场出入口	150909	126.695237	45.728255	沃尔玛
782	121.442380,31.366206	水产路2556号附近	宝山区	上海市	B0FFHQEUJU	[]	沃尔玛(水产路店)停车场	上海市	[]	交通设施服务;停车场;停车场相关	150900	121.442380	31.366206	沃尔玛
783	113.933578,22.944317	长富东路三街52号	东莞市	东莞市	B0FFH9EPSB	[]	沃尔玛八方酒店	广东省	0769-22245866	住宿服务;宾馆酒店;宾馆酒店	100100	113.933578	22.944317	沃尔玛
784	113.241243,23.141003	环市西路48号附近	荔湾区	广州市	B0FFHC4E8X	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.241243	23.141003	沃尔玛
785	113.548770,22.231495	侨岭街与岭南路交叉口东北50米	香洲区	珠海市	B0FFFWDD6H	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.548770	22.231495	沃尔玛
786	113.933670,22.943199	富华中路206号附近	东莞市	东莞市	B0FFHCUJ5B	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.933670	22.943199	沃尔玛
787	121.381594,31.353675	沪太路5261号附近	宝山区	上海市	B0FFH021X8	[]	沃尔玛停车场(出口)	上海市	[]	交通设施服务;停车场;停车场出口	150908	121.381594	31.353675	沃尔玛
788	104.041210,30.637194	[]	武侯区	成都市	B0FFIKP20P	[]	沃尔玛停车场(高升桥北街)	四川省	[]	交通设施服务;停车场;公共停车场	150904	104.041210	30.637194	沃尔玛
789	119.107473,25.460419	塘北街西侧隆恒财富广场F2层	涵江区	莆田市	B0FFI2YIB3	[]	沃尔玛购物车(隆恒财富广场)	福建省	[]	购物服务;购物相关场所;购物相关场所	060000	119.107473	25.460419	沃尔玛
790	113.260890,23.189582	机场路与S41机场高速出口交叉口北50米	白云区	广州市	B0FFH2LNMX	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.260890	23.189582	沃尔玛
791	113.260173,23.189647	机场路与S41机场高速出口交叉口西100米	白云区	广州市	B0FFGLCDJO	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.260173	23.189647	沃尔玛
792	115.831030,32.905380	人民东路117号	颍泉区	阜阳市	B0FFILACNB	[]	沃尔玛吉鑫苑	安徽省	[]	商务住宅;住宅区;住宅区	120300	115.831030	32.905380	沃尔玛
793	119.334815,26.027811	则徐大道375号附近	仓山区	福州市	B0FFIBBOHK	[]	沃尔玛流动警务室	福建省	[]	政府机构及社会团体;公检法机构;公安警察	130501	119.334815	26.027811	沃尔玛
794	120.518070,31.868747	沙洲西路370号附近	张家港市	苏州市	B0FFGJBRI4	[]	沃尔玛停车场(出入口)	江苏省	[]	交通设施服务;停车场;停车场出入口	150909	120.518070	31.868747	沃尔玛
795	113.862387,22.581917	宝安大道4009-2号附近	宝安区	深圳市	B0FFG9L5SF	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.862387	22.581917	沃尔玛
796	119.979627,31.840235	通江中路588号月星家居广场	新北区	常州市	B0FFGES27J	[]	沃尔玛山姆会员店	江苏省	[]	购物服务;超级市场;沃尔玛	060402	119.979627	31.840235	沃尔玛
797	120.295395,31.587801	梁溪区中山路与北闸街交叉口东北50米	梁溪区	无锡市	B0FFG9FPL6	[]	沃尔玛停车场(出入口)	江苏省	[]	交通设施服务;停车场;停车场出入口	150909	120.295395	31.587801	沃尔玛
798	113.868626,22.580591	共和工业路15号附近	宝安区	深圳市	B0FFG9LQON	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	113.868626	22.580591	沃尔玛
799	121.442400,31.366128	水产路2599号2184楼附近	宝山区	上海市	B0FFIDSPAY	[]	沃尔玛(水产路店)停车场	上海市	[]	交通设施服务;停车场;停车场出入口	150909	121.442400	31.366128	沃尔玛
800	119.416359,32.397961	扬子江北路101号凯德广场F4	邗江区	扬州市	B0FFH1VD0S	[]	沃尔玛停车场(出口)	江苏省	[]	交通设施服务;停车场;停车场出口	150908	119.416359	32.397961	沃尔玛
801	123.397043,41.792788	中华路9号	和平区	沈阳市	B0FFH9NCAW	[]	沃尔玛停车场(出入口)	辽宁省	[]	交通设施服务;停车场;停车场出入口	150909	123.397043	41.792788	沃尔玛
802	108.297120,22.807302	永和路23号附近	西乡塘区	南宁市	B0FFHB2UXU	[]	沃尔玛停车场(出入口)	广西壮族自治区	[]	交通设施服务;停车场;停车场出入口	150909	108.297120	22.807302	沃尔玛
803	111.963997,21.872600	新江北路831号附近	江城区	阳江市	B0FFH1VMF3	[]	君怡沃尔玛广场	广东省	0662-3699996	购物服务;购物相关场所;购物相关场所	060000	111.963997	21.872600	沃尔玛
804	117.062735,39.388985	建设北路与来源道交叉口西北150米	武清区	天津市	B0FFIIGFED	[]	沃尔玛停车场(出口)	天津市	[]	交通设施服务;停车场;停车场出口	150908	117.062735	39.388985	沃尔玛
805	114.418594,23.115397	惠州大道西150米	惠城区	惠州市	B0FFHICVLZ	[]	沃尔玛停车场(出入口)	广东省	[]	交通设施服务;停车场;停车场出入口	150909	114.418594	23.115397	沃尔玛
806	102.725811,25.060104	万宏路25号附近	盘龙区	昆明市	B0FFI5C10Z	[]	沃尔玛停车场(出入口)	云南省	[]	交通设施服务;停车场;停车场出入口	150909	102.725811	25.060104	沃尔玛
807	113.646685,34.724751	交通路与政通路交叉口西50米	二七区	郑州市	B0FFGJAYVR	[]	沃尔玛停车场(出入口)	河南省	[]	交通设施服务;停车场;停车场出入口	150909	113.646685	34.724751	沃尔玛
808	100.091148,23.888124	凤翔街道沧江路126号	临翔区	临沧市	B0FFGICNTN	[]	恒基沃尔玛广场	云南省	[]	购物服务;商场;普通商场	060102	100.091148	23.888124	沃尔玛
809	111.434989,27.684610	新城路11号附近	冷水江市	娄底市	B0FFHVD6K0	[]	沃尔玛金一珠宝	湖南省	[]	购物服务;专卖店;珠宝首饰工艺品	061202	111.434989	27.684610	沃尔玛
810	114.064209,32.190686	金牛山水果蔬菜批发市场蔬菜九区20号	浉河区	信阳市	B0FFH0V60V	[]	沃尔玛配菜中心	河南省	[]	购物服务;购物相关场所;购物相关场所	060000	114.064209	32.190686	沃尔玛
811	115.837792,28.656136	丰和南大道与乐水路交叉口东南100米	新建区	南昌市	B0FFHD9AMJ	[]	沃尔玛的山姆会员店	江西省	[]	购物服务;专卖店;专营店	061200	115.837792	28.656136	沃尔玛
812	118.160332,24.474691	洪莲路与莲前东路交叉口南150米	思明区	厦门市	B0FFHNGUPQ	[]	沃尔玛B区(入口)	福建省	[]	通行设施;通行设施;通行设施	990000	118.160332	24.474691	沃尔玛
813	119.355384,26.067734	鼓山镇	晋安区	福州市	B0FFHDLNQW	[]	沃尔玛煌上煌店	福建省	[]	购物服务;购物相关场所;购物相关场所	060000	119.355384	26.067734	沃尔玛
814	114.036133,22.645815	东环一路996号附近	龙华区	深圳市	B0FFHQ6KZ5	[]	沃尔玛山姆会员店	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	114.036133	22.645815	沃尔玛
815	115.684214,36.853772	先锋路与复兴大街交叉口东南50米	临西县	邢台市	B0FFFZ3M81	[]	沃尔玛男人装	河北省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	115.684214	36.853772	沃尔玛
816	113.869981,23.107923	聚龙湾	东莞市	东莞市	B0FFHTM9UT	[]	沃尔玛李宁店	广东省	[]	购物服务;超级市场;超市	060400	113.869981	23.107923	沃尔玛
817	121.349028,31.282042	桃浦武威路1118号近红棉路白丽生活广场地下1楼沃尔玛超市门口	普陀区	上海市	B0FFGHDXW5	[]	沃尔玛超市-特卖区	上海市	[]	购物服务;购物相关场所;购物相关场所	060000	121.349028	31.282042	沃尔玛
818	116.332212,40.029773	学府树中街与清河中街交叉口西200米	海淀区	北京市	B0FFHOI1YR	[]	沃尔玛班车站	北京市	[]	交通设施服务;交通服务相关;交通服务相关	150000	116.332212	40.029773	沃尔玛
819	112.136321,32.039201	人民路与长虹路交叉口西50米	樊城区	襄阳市	B0FFIIE5HS	[]	半秋山沃尔玛店	湖北省	[]	餐饮服务;餐饮相关场所;餐饮相关	050000	112.136321	32.039201	沃尔玛
820	111.963874,21.873113	西平北路450号附近	江城区	阳江市	B0FFHJBAZO	[]	沃尔玛蒙自源	广东省	[]	购物服务;购物相关场所;购物相关场所	060000	111.963874	21.873113	沃尔玛
821	104.771150,29.331406	[]	自流井区	自贡市	B0FFHJYALW	[]	沃尔玛收货部	四川省	0813-8235837	购物服务;购物相关场所;购物相关场所	060000	104.771150	29.331406	沃尔玛
822	113.672685,22.810662	虎门步行街1层	东莞市	东莞市	B0FFH6NGDI	[]	沃尔玛收货部	广东省	0769-85226402	购物服务;购物相关场所;购物相关场所	060000	113.672685	22.810662	沃尔玛
823	108.951840,34.259333	东大街与北柳巷交叉口西南50米	碑林区	西安市	B0FFHW6O51	[]	沃尔玛商场A座	陕西省	[]	购物服务;购物相关场所;购物相关场所	060000	108.951840	34.259333	沃尔玛
824	102.725725,25.060075	万宏路20号	盘龙区	昆明市	B0FFH087DJ	[]	沃尔玛大卖场(万宏路分店)	云南省	0871-63182601	购物服务;超级市场;沃尔玛	060402	102.725725	25.060075	沃尔玛
825	121.350350,31.281736	桃浦镇武威路1178号白丽生活广场地下一楼	普陀区	上海市	B0FFH82G8Z	[]	沃尔玛彩票中心	上海市	[]	生活服务;生活服务场所;生活服务场所	070000	121.350350	31.281736	沃尔玛
826	114.101517,22.821870	塘厦镇塘厦大道中79号盈锋购物广场F2	东莞市	东莞市	B0FFHDQHQN	[]	沃尔玛免费送货台	广东省	[]	生活服务;生活服务场所;生活服务场所	070000	114.101517	22.821870	沃尔玛
